relative_path,sha256,size_bytes,status,validation,pages,article_id,role,source_url,final_url,filename,retrieval_origin,text_preview,text_path,original_article_id,identity_status,identity_notes,material_kind,file_label,original_role,unit_id,original_relative_path,validation_error,rows,image_size,streams,encoding,transformation,removed_prefix_bytes,raw_response_sha256,raw_response_path
../original_research_archive/legacy/PPRAtlas/archive/files/cb3ad007af4bdab9345c.pdf,cb3ad007af4bdab9345c4910d85ec348fb4b7919267e8c2e5cac312d441b5820,766924,downloaded_verified,PDF parsed,63,LME028-Gascuel-2009,main,https://halieutique.institut-agro.fr/files/fichiers/pdf/3506.pdf,https://halieutique.institut-agro.fr/files/fichiers/pdf/3506.pdf,3506.pdf,public_web," 
 
ISSN 1198-6727 
 
Fisheries Centre 
Research Reports 
2009 Volume 17 Number 4 
 
 
 
Impact de la pêche sur 
l'écosystème marin de Guinée 
- Modélisation EwE 1985/2005 - 
 
 
 
 
 
Fisheries Centre, University of British Columbia, Canada 
 
 
Impact de la pêche sur l'écosystème  marin de Guinée - modélisation EwE 
1985/2005 
 (Fishing impact on the marine Guinean ecosystem : a 1985/2005 model using EwE) 
 
 
By: Didier Gascuel, Sylvie Guénette, Ibrahima Diallo and Aboubacar Sidibé 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Fisheries Centre Research Reports 17(4) 
60 pages © published 2009 by 
 
The Fisheries Centre, 
University of British Columbia 
 
2202 Main Mall 
Vancouver, B.C., Canada, V6T 1Z4 
 
 
 
 
ISSN 1198-6727 
 
 
Fisheries Centre Research Reports 17(4) 
2009 
 
 
IMPACT DE LA PECHE SUR L'ECOSYSTEME MARIN DE GUINEE 
- MODELISATION EWE 1985/2005 - 
 
 
par 
 
Didier Gascuel (1), Sylvie Guénette (1,2), Ibrahima Diallo (3) 
et Aboubacar Sidibé (4) 
 
 
(1) Université Européenne de Bretagne,  Pôle Halieutique / Aquatic and fisheries sciences centre, 
UMR AGROCAMPUS OUEST / INRA Ecologie et Santé des Ecosystèmes – 65 Route de Saint Brieuc, 
CS 84215, 35 042 Rennes cedex, France -  Didier.Gascuel@agrocampus-ouest.fr 
(2) Fisheries Centre, University of British Columbia, AERL,  
2202 Main Mall, Vancouver BC  V6T 1Z4, Canada – s.guenette@fisheries.ubc.ca 
 
(3) Centre National des Sciences Halieutiques de Boussoura (CNSHB), BP 3738/39 - Conakry - Guinée 
 
(4) Commission Sous-Régionale des Pêches, Amitié 3, Villa 4430, BP 25485, Dakar, Sénégal -  
 
 
 
CONTENTS 
 
 Page 
DIRECTOR’S FOREWORD.......................................................................................................... 1 
EXTENDED   ABSTRACT .........................................",original_research_archive/legacy/PPRAtlas/research/text/cb3ad007af4bdab9345c.txt,LME028-Gascuel-2009,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/a1a451ec6af31c0d3fc2.pdf,a1a451ec6af31c0d3fc297e941f6a5763bd38ee0cdb1354a665c008510558dc5,475140,downloaded_verified,PDF parsed,21,LME029-Heymans-2004,main,https://www.vliz.be/imisdocs/publications/55194.pdf,https://www.vliz.be/imisdocs/publications/55194.pdf,55194.pdf,public_web,"Ecological Modelling 172 (2004) 175–195
Changes in the northern Benguela ecosystem over three decades:
1970s, 1980s, and 1990s
Johanna J. Heymansa,∗, Lynne J. Shannonb, Astrid Jarre c,1
a Fisheries Centre, University of British Columbia, 2204 Main Mall, Vancouver, BC, Canada V6T 1Z4
b Marine and Coastal Management, Private Bag X2, Rogge Bay 8012, South Africa
c Danish Institute for Fisheries Research, North Sea Centre, P .O. Box 101, 9850 Hirtshals, Denmark
Abstract
The northern Benguela ecosystem has been overﬁshed and physically challenged over the past three decades. Ecopath with
Ecosim was used to construct three ecosystem models (1971–1977, 1980–1989, and 1990–1995) and to compare differences in
ecosystem structure. In the 1970s, the system sustained high catches, and had large populations of a few planktivorous ﬁsh. In
the 1980s, the planktivorous ﬁsh species were expanded (horse mackerel, mesopelagic ﬁsh, and other small pelagics), although
anchovy and sardine biomass was reduced. Catches remained high in the 1980s and the system was well connected. In the 1990s,
the system was severely stressed, catches were much lower and omnivory was reduced. Most of the energy ﬂowed through few
pathways in the 1990s, and the energy was not transferred as efﬁciently up the trophic chain as in the 1980s. The ﬁshery operated
at the highest trophic level during the 1980s and there are some indications of “ﬁshing down the foodweb” in this ecosystem
between the 1980s and the 1990s. The high catches of sardine and hake in the 1970s are reﬂected in the high primary production
required (PPR) by those compartments; the high catches of horse mackerel in the 1980s are shown by the high PPR for horse
mackerel. The overall PPR for the ﬁshery was highest in the 1980s, when the system was ﬁs",original_research_archive/legacy/PPRAtlas/research/text/a1a451ec6af31c0d3fc2.txt,LME029-Heymans-2004,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/035359e7221ac7a589d6.pdf,035359e7221ac7a589d6f9a00dc219146ec8add91c1e5f4afe50109712dba233,186055,downloaded_verified,PDF parsed,16,LME029-Roux-2004,main,https://the-eis.com/elibrary/sites/default/files/downloads/literature/Ecosystem%20approach%20to%20fisheries%20management%20in%20the%20northern%20Benguela_the%20Namibian%20experience.pdf,https://the-eis.com/elibrary/sites/default/files/downloads/literature/Ecosystem%20approach%20to%20fisheries%20management%20in%20the%20northern%20Benguela_the%20Namibian%20experience.pdf,Ecosystem%20approach%20to%20fisheries%20management%20in%20the%20northern%20Benguela_the%20Namibian%20experience.pdf,public_web,"See discussions, stats, and author profiles for this publication at: https://www.researchgate.net/publication/263132786
Ecosystem approach to ﬁsheries management in the northern
Benguela: The Namibian experience
Article  in  African Journal of Marine Science · June 2004
DOI: 10.2989/18142320409504051
CITATIONS
46
READS
84
2 authors:
Some of the authors of this publication are also working on these related projects:
IndiSeas View project
Benguela Current ecosystem View project
Jean-Paul Roux
University of Cape Town
71 PUBLICATIONS   2,254 CITATIONS   
SEE PROFILE
Lynne J Shannon
University of Cape Town
117 PUBLICATIONS   6,765 CITATIONS   
SEE PROFILE
All content following this page was uploaded by Jean-Paul Roux on 27 October 2014.
The user has requested enhancement of the downloaded file.
To date, management of Namibian fisheries has been
based almost entirely on single-stock assessments.
Only a few implemented management measures,
such as the minimum depth limit for bottom trawling
or size selection devices in codends, were motivated
to limit the bycatch of juveniles or other non-targeted
species. Trophic interactions, competition or predator-
prey relationships are not taken into account in the
management procedures. However, Namibia is com-
mitted to complement these methods by implementing
an ecosystem approach to fisheries (EAF). This paper
provides a background to the northern Benguela
ecosystem and the history of the development and
management of its main fisheries. It documents the
progress made to date towards introducing an EAF in
Namibia, with particular emphasis on the role of
ecosystem modelling. The foundations that have al-
ready been laid for the future development of eco-
system-based management in Namibian fisheries are
described, and attention is dra",original_research_archive/legacy/PPRAtlas/research/text/035359e7221ac7a589d6.txt,LME029-Roux-2004,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/5b4da9358fd3b31b920f.pdf,5b4da9358fd3b31b920f1008483d4808cb85618acb211f7af4b21666ba84b353,6991183,downloaded_verified,PDF parsed,402,LME030-Silva-1993,main,https://digitalarchive.worldfishcenter.org/server/api/core/bitstreams/7bbcce86-4ac9-48fa-bf43-eccad96d9f82/content,https://digitalarchive.worldfishcenter.org/server/api/core/bitstreams/7bbcce86-4ac9-48fa-bf43-eccad96d9f82/content,content,public_web,"
















































































































































































































































































































































































































",original_research_archive/legacy/PPRAtlas/research/text/5b4da9358fd3b31b920f.txt,LME030-Silva-1993,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/cb87c6c15fea064c213f.pdf,cb87c6c15fea064c213fa2e7cc682b0fc72c6d88ec2b9a3b8a0106c3984af2fd,343555,downloaded_verified,PDF parsed,8,LME032-Mohamed-2009,main,https://eprints.cmfri.org.in/6253/1/IJMS_38%281%29_69-76.pdf,https://eprints.cmfri.org.in/6253/1/IJMS_38%281%29_69-76.pdf,IJMS_38%281%29_69-76.pdf,public_web,"Indian Journal of Marine Sciences 
Vol. 38(1), March 2009, pp. 69-76 
 
 
 
 
 
 
1. 
Prediction and modelling of marine fishery yields from the Arabian Sea off 
Karnataka using Ecosim 
K.S. Mohamed* and P.U. Zacharia**  
Research Centre of Central Marine Fisheries Research Institute, PO Box: 244, Bolar, Mangalore 575001, Karnataka, India 
[Email: ksmohamed@vsnl.com] 
Received 21 March 2007; revised 27 July 2007 
Ecosim simulation exercise was carried out for pred icting over 10 years the changes in fishery yields in the multi-
species and multi-gear marine fisheries of the Arab ian Sea off Karnataka. The present study elucidates  that in all the gears 
(multiday and single day trawl; purse seine, drift gillnet, hook and line and artisanal) the key resou rces such as mackerel, 
sardines, seerfishes, tunas, sharks and skates and rays showed rapid decline in yields within 5 years due to a consistent 
increase in fishing effort (@ 17% per annum). The s hrimp yields showed an increasing trend in trawls a s they seem able to 
sustain the high fishing pressure as long as their predators are also harvested. In all gears excepting hook and line, there is no 
ecological and economic advantage in increasing the  fishing effort. Also increasing the effort can res ult in rapid declines of 
many important marine resources.  This will have a serious effect on the ecosystem functioning. Attemp t has been made to 
model changes in the marine ecosystem due to fishin g as part of the effort to move towards ecosystem b ased fisheries 
management. This is the pioneer effort for the same. 
[Keywords : Species, Shrimp, Predator, Ecosim, Biomass] 
Introduction 
 It has been established that removing biomass from 
a complex of species feeding on one another is bound 
to affect the food web 1. ",original_research_archive/legacy/PPRAtlas/research/text/cb87c6c15fea064c213f.txt,LME032-Mohamed-2009,consistent,Downloaded PDF title page matched against source title and authors; this is the cited source.,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/fa9ab08f36323894788a.pdf,fa9ab08f36323894788aa8e0b3c2771a26f1bdd23786b6dccef4fdfcb457b31a,812938,downloaded_verified,PDF parsed,15,LME032-Mohamed-2024,main,https://www.marin-trust.com/sites/marintrust/files/2025-06/Annex%203%20AN%20ECOPATH%20MODEL%20OF%20THE%20NORTHEASTERN%20ARABIAN%20SEA_0.pdf,https://www.marin-trust.com/sites/marintrust/files/2025-06/Annex%203%20AN%20ECOPATH%20MODEL%20OF%20THE%20NORTHEASTERN%20ARABIAN%20SEA_0.pdf,Annex%203%20AN%20ECOPATH%20MODEL%20OF%20THE%20NORTHEASTERN%20ARABIAN%20SEA_0.pdf,public_web," 
 
  
 
AN ECOPATH MODEL OF THE 
NORTHEASTERN ARABIAN SEA 
(MAHARASHTRA AND GUJARAT 
COASTS) WITH EMPHASIS ON 
SMALL PELAGIC HERBIVORES 
      
Omega Fishmeal And Oil Private 
Limited,                                                
Plot G-3, Mirjole MIDC,  Ratnagiri -
415639 Maharashtra India 
30 June 2024 
      
 
Attachment 1
 
1 | P a g e  
 
AN ECOPATH MODEL OF THE NORTHEASTERN ARABIAN SEA 
(MAHARASHTRA AND GUJARAT COASTS) WITH EMPHASIS ON 
SMALL PELAGIC HERBIVORES 1 
Dr. K Sunil Mohamed 
Retired Principal Scientist & Head of Division 
Central Marine Fisheries Research Institute 
Chair, Sustainable Seafood Network of India (SSNI) 
ksmohamed@gmail.com; 
https://ssni.co.in/ 
 
 
 
Historical Background 
 
The states of Maharashtra and Gujarat along the western coast of India (Northeastern Arabian 
Sea - NAS) are prominent contributors to India's marine fish production. They boast long 
coastlines, rich ecosystems, and a long tradition of fishing. Maharashtra has a coastline of 
around 720 km, harbouring a variety of commercially important fish species like Bombay duck, 
prawns, mackerel, cephalopods, sardines, pomfrets, tuna, and sharks.  The state faces 
challenges like overfishing, habitat degradation, and pollution. The lack of infrastructure and 
modernization in some fishing communities also hinders optimal productivity.  The Maharashtra 
government implements various schemes to promote sustainable fishing practices, improve 
infrastructure for fishermen, and encourage aquaculture.  Gujarat's coastline stretches over 
1600 km, and its marine fisheries are a major source of income for the coastal communities. 
Key commercial fish species include prawns, cephalopods, pomfrets, catfish, hilsa, tuna, and 
sharks.  Similar to Maharashtra, Gujarat grapples with issu",original_research_archive/legacy/PPRAtlas/research/text/fa9ab08f36323894788a.txt,LME032-Mohamed-2024,consistent,Downloaded PDF title page matched against source title and authors; this is the cited source.,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/05f6bf4f7910c4fa4719.pdf,05f6bf4f7910c4fa4719d94e4a9603edc22aef0bcb329c83934c336fbe4f9d4d,578099,downloaded_verified,PDF parsed,18,LME032-Vivekanandan-2003,main,https://eprints.cmfri.org.in/8510/1/Chapter-14-Fa.pdf,https://eprints.cmfri.org.in/8510/1/Chapter-14-Fa.pdf,Chapter-14-Fa.pdf,public_web,"281
Trophic Model of the Coastal Fisheries Ecosystem 
of the Southwest Coast of India
E. Vivekanandan, M. Srinath, V.N. Pillai, 
S. Immanuel and K.N. Kurup
Central Marine Fisheries Research Institute (CMFRI),
The Indian Council of Agricultural Research (ICAR),
PB No. 1603, Tatapuram,
P.O. Cochin, Pin-682 014, India
 
Vivekanandan, E., M. Srinath, Pillai, V.N., S. Immanuel and K.N. Kurup. 2003. Trophic model of the
 coastal fisheries ecosystem of the southwest coast of India, p. 281 - 298. In G. Silvestre, L. 
 Garces, I. Stobutzki, M. Ahmed, R.A. Valmonte-Santos, C. Luna, L. Lachica-Aliño, P. Munro,
 V. Christensen and D. Pauly (eds.) Assessment, Management and Future Directions for 
 Coastal Fisheries in Asian Countries. WorldFish Center Conference Proceedings 67, 1 120 p.
Abstract
The Ecopath approach and software were used to construct a trophic model of 
the coastal fisheries ecosystem of the southwest (SW) coast of India. The model 
consisted of 11 ecological groups and used estimated landings from all areas along 
the southwest coast (based on the sample surveys conducted by Coastal Marine 
Fisheries Research Institute for the years 1994, 1995 and 1996). The trophic model 
suggests high catch levels, particularly for the large and medium predators, demer-
sal feeders and detritivores. The biomass estimates in the trophic model were com-
parable to the biomass estimates from trawl surveys based on the swept area 
method for the  southwest coast. 
Introduction
There are numerous studies on the population 
dynamics of individual species of commercially 
important fishes and invertebrates of the Indian 
coast (Devaraj et al. 1994; Fernandez and Devaraj 
1996; Vivekanandan and James 1986) with few 
extensions to multispecies cases (Murty et al. 1992). 
Pertinent models",original_research_archive/legacy/PPRAtlas/research/text/05f6bf4f7910c4fa4719.txt,LME032-Vivekanandan-2003,consistent,Downloaded PDF title page matched against source title and authors; this is the cited source.,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/da81dac925813aa660d7.pdf,da81dac925813aa660d7c2fbac58eedfe32a22c134bdc8d4e64652da1c259170,3240961,downloaded_verified,PDF parsed,255,LME033-Tesfamichael-2012,main,https://www.collectionscanada.gc.ca/obj/thesescanada/vol2/BVAU/TC-BVAU-42797.pdf,https://www.collectionscanada.gc.ca/obj/thesescanada/vol2/BVAU/TC-BVAU-42797.pdf,TC-BVAU-42797.pdf,public_web,"ASSESSMENT OF THE RED SEA ECOSYSTEM  
WITH EMPHASIS ON FISHERIES 
 
by 
Dawit Tesfamichael 
 
B.Sc., University of Asmara, 1996 
M.Sc., Wageningen University, 2001 
 
A THESIS SUBMITTED IN PARTIAL FULFILLMENT OF 
THE REQUIREMENTS FOR THE DEGREE OF 
DOCTOR OF PHILOSOPHY 
 
in 
 
THE FACULTY OF GRADUATE STUDIES 
(Resource Management and Environmental Studies) 
 
THE UNIVERSITY OF BRITISH COLUMBIA 
(Vancouver) 
 
July 2012 
 
© Dawit Tesfamichael, 2012 
 ii
Abstract 
 
A comprehensive assessment of the Red Sea large marine ecosystem (LME), with emphasis on 
fisheries, was carried out using several approaches. The assessment started with a 
multidisciplinary rapid appraisal of the sustainability of the fisheries using standardized 
attributes in ecological, economic, social, technical and ethical fields. Then a time-series 
assessment of the fishery was carried out using data from interviews and the reconstruction of 
catch from 1950 - 2006. A case study to estimate the unreported catch by quantifying qualitative 
information on incentives to misreport was carried out for Eritrean fisheries. Finally, a 
comprehensive and detailed assessment was done in an ecosystem-based framework using the 
modelling tool Ecopath with Ecosim (EwE), which quantifies the trophic interactions of the 
organisms and fisheries. It was used to predict the impact of different scenarios of fisheries on 
the ecosystem and explore the conflict between artisanal and industrial fisheries. Uncertainty 
analysis was carried out for the different assessment methods employed. 
 
The results of the assessments have varying levels of detail: relative ranking of the sustainability 
of fisheries in the rapid appraisal assessment, relative quantitative changes over time in the 
interview analysis, actual histor",original_research_archive/legacy/PPRAtlas/research/text/da81dac925813aa660d7.txt,LME033-Tesfamichael-2012,,,,,,,,,,,,,Removed literal archived HTTP response headers preceding the PDF payload,827,ca07328bf82c8185c05ae22fba4d92bf2558d854e6b2e7f0905bb0bf6b25beba,original_research_archive/legacy/PPRAtlas/research/http_wrappers/ca07328bf82c8185c05a.http
../original_research_archive/legacy/PPRAtlas/archive/files/10820fa3aff992a54cb2.pdf,10820fa3aff992a54cb2e829489287f59a26f1d14298ecff86d6f1a6fda6dfa8,2872197,downloaded_verified,PDF parsed,15,LME034-Dutta-2023,main,https://ecsfindia.org/wp-content/uploads/2023/02/1-s2.0-S2352485523000506-main.pdf,https://ecsfindia.org/wp-content/uploads/2023/02/1-s2.0-S2352485523000506-main.pdf,1-s2.0-S2352485523000506-main.pdf,public_web,"Regional Studies in Marine Science 61 (2023) 102861
Contents lists available at ScienceDirect
Regional Studies in Marine Science
journal homepage: www.elsevier.com/locate/rsma
Food web structure and trophic interactions of the Northern Bay of
Bengal ecosystem
Sachinandan Dutta a,b,∗, Sourav Paul c,∗∗, Sumit Homechaudhuri a
a Aquatic Bioresource Research Laboratory, Department of Zoology, University of Calcutta, Kolkata 700019, India
b Sultan Qaboos University, College of Agricultural and Marine Sciences, Department of Marine Science and Fisheries, Al-Khoud 123, Sultanate of
Oman
c Estuarine and Coastal Studies Foundation, West Bengal, India
a r t i c l e i n f o
Article history:
Received 8 September 2022
Received in revised form 27 December 2022
Accepted 1 February 2023
Available online 4 February 2023
Keywords:
Ecotrophic efficiency
Trophic level
Mixed trophic impact
Niche overlap
Keystone species
India
a b s t r a c t
Ecosystem models are essential for understanding the complex trophic interactions of a marine food
web. An Ecopath model was built on Northern Bay of Bengal (NBoB) ecosystem considering 29
functional groups to understand the trophic interactions and ecosystem functions. Results showed that
the mean trophic level of the NBoB ecosystem was 3.146. The ecotrophic efficiency of the ecosystem
ranged from 0.510 to 0.995. Species such as Arius spp., Tenualosa ilisha and Harpadon nehereus showed
higher ecotrophic efficiencies which suggested that those species were highly exploited. The total
system throughput was 4163.712 t/km 2/year. Further, Finn’s cycling index was 14.39% of the total
ecosystem throughput and the Finn’s mean path length was 3.203. The ratio of total primary production
to total respiration was 1.445 and the total transfer efficiency of the NBo",original_research_archive/legacy/PPRAtlas/research/text/10820fa3aff992a54cb2.txt,LME034-Dutta-2023,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/84f3dc3dc64213b2f84c.pdf,84f3dc3dc64213b2f84c8bb2cf4bb1979f4023fbd00d2b996846dee66f497907,1210865,downloaded_verified,PDF parsed,62,LME034-Guenette-2013,main,https://s1p.doczz.net/store/data/009031359.pdf?k=AwAAAaBsF2UAAAACWBTH064_8206NHxLY6zzPaS_u4lq,https://s1p.doczz.net/store/data/009031359.pdf?k=AwAAAaBsF2UAAAACWBTH064_8206NHxLY6zzPaS_u4lq,009031359.pdf,public_web," 
 
An exploratory ecosystem 
model of the Bay of Bengal 
Large Marine Ecosystem 
 
 
 
 
 
 
 
 
 
Sylvie Guénette 
EcOceans, St. Andrews NB, Canada 
 
 
 
 
 
 
 
prepared for the 
 
Bay of Bengal Large Marine Ecosystem Project (www.boblme.org/
) 
 
 
 
 
 
 
 
December 2013 
  
S. Guénette, 2013 Bay of Bengal model 2 
 
  
S. Guénette, 2013 Bay of Bengal model 3 
 
Abstract 
The trend towards ecosystem-based management requires the development of tools to gain insights in ecosystem 
functioning and the impact of fishing on ecosystem structure. This study aims at developing one of such tools, an 
ecosystem model of the Bay of Bengal built with the Ecopath and Ecosim software. The Bay was divided in three 
sections considered relatively independent from each other while migrating species were assumed to occupy the 
entire study area. The available data and the methods to develop the model are described. The static model 
(Ecopath) was built to represent year 1978 and synthesise available population dynamics and fisheries data. A 
preliminary Ecosim model was set up to allow exploring interactions between functional groups and the impact  of 
fishing. Time series of abundance, catches and effort were assembled for four functional groups for this purpose.  
 
The Ecopath model is one image of the ecosystem that result s from the data available and the choices that were 
made for each parameter at the input, stage and when balancing the model. Several crucial gaps in biomass 
estimates and level of exploitation were noted. Changing the assumptions would lead to different biomasses and 
P/B values and possibly, the strength of the foodweb links. Given the lack of time series to fit the model to a larger 
number of functional groups, and the use of commercial CPUEs as abund",original_research_archive/legacy/PPRAtlas/research/text/84f3dc3dc64213b2f84c.txt,LME034-Guenette-2013,,,,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/9756a34bd3940953cd36.pdf,9756a34bd3940953cd3652af617646fc5cd819ced09af4eb437af4c4ecfee08b,1235036,downloaded_verified,PDF parsed,26,LME034-Karim-2018,main,https://www.aloki.hu/pdf/1603_31713196.pdf,https://www.aloki.hu/pdf/1603_31713196.pdf,1603_31713196.pdf,public_web,"Ehsanul Karim et al.: Ecosystem modeling of the resettled maritime area of the Bay of Bengal, Ba ngladesh through well-adjusted 
Ecopath approach 
- 3171 - 
APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH 16(3):3171-3196. 
http://www.aloki.hu ● ISSN 1589 1623 (Print) ● ISSN 1785 0037 (Online) 
DOI: http://dx.doi.org/10.15666/aeer/ 1603_31713196 
 2018, ALÖKI Kft., Budapest, Hungary  
ECOSYSTEM MODELING OF THE RESETTLED MARITIME 
AREA OF THE BAY OF BENGAL, BANGLADESH THROUGH 
WELL-ADJUSTED ECOPATH APPROACH 
EHSANUL  KARIM 1,2 – LIU, Q.1* – XUE, Y.1 – LIAO, B.3 – HASAN, S. J.2 – HOQ, M. E.2 – 
YAHIA MAHMUD2 
1College of Fisheries, Department of Marine Fisheries, Ocean University of China 
266003 Qingdao, China 
2Bangladesh Fisheries Research Institute (BFRI), Mymensingh-2201, Bangladesh 
3College of Mathematics and Statistics, Shandong University, Weihai 264209, China 
*Corresponding author 
e-mail: qunliu@ouc.edu.cn; phone: +86-532-8203-1715 
(Received 2nd Feb 2018; accepted 2nd May 2018) 
Abstract. This study was selected to assemble the current information in order to establish a mass -
balanced ecosystem model within the resettled maritime limit zone of the Bay of Bengal, Bangladesh 
through ECOPATH approach covering over 90000 km 2. A total of 19 functional groups were considered 
demonstrating all trophic levels in the food web where the estimated trophic interactions between the 
groups were varied from  1 (primary producers and detritus) to 3.45 (sharks). The ecotrophic efficiency 
(EE) of most of the consumers was >0.80; indicating a largely exploited ecosystem and high energy 
transfer from lower to higher trophic levels. Moreover, the gross efficiency ( 0.0018) and transfer 
efficiency (11.12%) of the whole system symbolize the ‘developing systems’ with somewhat ma",original_research_archive/legacy/PPRAtlas/research/text/9756a34bd3940953cd36.txt,LME034-Karim-2018,consistent,"Downloaded 26-page publisher PDF title page, DOI and author list match the cited 2018 paper. This is distinct from the unresolved legacy BOB-2019 record.",,,,,,,,,,,,,,
../original_research_archive/legacy/PPRAtlas/archive/files/dd4c297412c894e4da40.pdf,dd4c297412c894e4da408b16a05f9b6d0972abaf321f02baa5053132dc075984,10267232,downloaded_verified,PDF parsed,400,LME035-Premcharoen-2012,main,https://repository.library.noaa.gov/view/noaa/40650/noaa_40650_DS1.pdf,https://repository.library.noaa.gov/view/noaa/40650/noaa_40650_DS1.pdf,noaa_40650_DS1.pdf,public_web,"editors 
gordon  h . kruse  •  howard  i. browman   •  kevern  l. cochrane   
diana  evans   •  glen s. jamieson  •  patricia a. livingston  
douglas  woodby   •  chang  ik zhang
Global Progress in 
Ecosystem-Based 
Fisheries Management
university of alaska fairbanks
26th Lowell Wakefield Fisheries Symposium

Alaska
editors 
gordon  h . kruse  •  howard  i. browman   •  kevern  l. cochrane   
diana  evans   •  glen s. jamieson  •  patricia a. livingston  
douglas  woodby   •  chang  ik zhang
university of alaska fairbanks
Global Progress in  
Ecosystem-Based  
Fisheries Management
Alaska Sea Grant
University of Alaska Fairbanks
P.O. Box 755040 
Fairbanks, Alaska 99775-5040
Toll free (888) 789-0090
(907) 474-6707   Fax (907) 474-6285
http://www.alaskaseagrant.org
NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION
 U.S. DEPARTMENT OF COMMERCE
Elmer E. Rasmuson Library Cataloging in Publication Data:
Global progress in ecosystem-based fisheries management / editors : G.H. Kruse … 
[et al.] – Fairbanks, Alaska : Alaska Sea Grant College Program, University of Alaska 
Fairbanks, 2012.
 p. : ill. ; cm. – (Alaska Sea Grant College Program, University of Alaska Fairbanks ; 
AK-SG-12-01)
Proceedings of the symposium Ecosystems 2010 : global progress on ecosystem-
based fisheries management, November 8-11, 2010, Anchorage, Alaska.  
Includes bibliographical references.
1. Fishery management—Congresses. 2. Sustainable fisheries—Congresses. 3. 
Marine ecosystem management—Congresses. I. Title. II. Kruse, Gordon H. III. 
Series: Lowell Wakefield Fisheries symposia series (26th : 2010 : Anchorage, 
Alaska). IV. Series: Alaska Sea Grant College Program report ; AK-SG-12-01.
SH329.S89 P76 2012 
ISBN 978-1-56612-166-8 
doi:10.4027/gpebfm.2012
Citation
Kruse, G.H., H.I. Browman, K.L. Cochra",original_research_archive/legacy/PPRAtlas/research/text/dd4c297412c894e4da40.txt,LME035-Premcharoen-2012,,,,,,,,,,,,,,,,
